AMount,Total,SRNO,Date,AveragePrice,BuyORSell,OrHold,Price,TQQQInvest,TOtQty,TQQQInvested,TQQQValues,PL,Adj Close,QQQInvest,QTRY,QQQInvested,QQQValues,PL,Invested,Price,,,,SOXL,10,,,,,
1000,"52,000.00",750,1/29/2020,20.28,S,H,18.27,500.00,27.37,500.00,500.00,0.00%,31.13,500,"33,361.92","988,204.47","1,038,556.72",5.10%,"52,000.00","1,039,056.72",1898.19%,1,,,,,,,,
0,"52,000.00",751,1/30/2020,20.12,S,H,18.2,0.00,27.37,500.00,498.08,-0.38%,31.19,0,"33,361.92","988,204.47","1,040,558.44",5.30%,"52,000.00","1,041,056.52",1902.03%,0,,,,,,,,
0,"52,000.00",752,1/31/2020,19.84,S,H,16.24,0.00,27.37,500.00,444.44,-11.11%,31.99,0,"33,361.92","988,204.47","1,067,247.98",8.00%,"52,000.00","1,067,692.42",1953.25%,0,,,,,,,,
0,"52,000.00",753,2/3/2020,19.55,S,H,16.86,0.00,27.37,500.00,461.41,-7.72%,31.93,0,"33,361.92","988,204.47","1,065,246.26",7.80%,"52,000.00","1,065,707.67",1949.44%,0,,,,,,,,
0,"52,000.00",754,2/4/2020,19.36,S,H,18.43,0.00,27.37,500.00,504.38,0.88%,30.61,0,"33,361.92","988,204.47","1,021,208.52",3.34%,"52,000.00","1,021,712.90",1864.83%,0,,,,,,,,
0,"52,000.00",755,2/5/2020,19.20,B,B,19.64,"1,021,208.52","52,023.73","1,021,708.52","1,021,746.01",0.00%,29.63,0,0.00,0.00,0.00,0.00%,"52,000.00","1,021,746.01",1864.90%,1021.208519,,,,,,,,
0,"52,000.00",756,2/6/2020,19.06,B,H,19.65,0.00,"52,023.73","1,021,708.52","1,022,266.25",0.05%,30.05,0,0.00,0.00,0.00,0.00%,"52,000.00","1,022,266.25",1865.90%,0,,,,,,,,
0,"52,000.00",757,2/7/2020,18.77,S,S,18.27,0.00,0.00,0.00,0.00,0.00%,31.12,"1,022,266.25","32,849.17","1,022,266.25","1,022,266.25",0.00%,"52,000.00","1,022,266.25",1865.90%,1022.26625,,,,,,,,
0,"52,000.00",758,2/10/2020,18.80,B,B,19.09,"1,022,266.25","53,549.83","1,022,266.25","1,022,266.25",0.00%,31.39,0,0.00,0.00,0.00,0.00%,"52,000.00","1,022,266.25",1865.90%,1022.26625,,,,,,,,
0,"52,000.00",759,2/11/2020,18.90,B,H,20.24,0.00,"53,549.83","1,022,266.25","1,083,848.55",6.02%,30.88,0,0.00,0.00,0.00,0.00%,"52,000.00","1,083,848.55",1984.32%,0,,,,,,,,
0,"52,000.00",760,2/12/2020,19.10,B,H,21.13,0.00,"53,549.83","1,022,266.25","1,131,507.90",10.69%,30.43,0,0.00,0.00,0.00,0.00%,"52,000.00","1,131,507.90",2075.98%,0,,,,,,,,
0,"52,000.00",761,2/13/2020,19.43,B,H,21.18,0.00,"53,549.83","1,022,266.25","1,134,185.39",10.95%,30.76,0,0.00,0.00,0.00,0.00%,"52,000.00","1,134,185.39",2081.13%,0,,,,,,,,
0,"52,000.00",762,2/14/2020,20.16,B,H,21.04,0.00,"53,549.83","1,022,266.25","1,126,688.42",10.21%,31.17,0,0.00,0.00,0.00,0.00%,"52,000.00","1,126,688.42",2066.71%,0,,,,,,,,
0,"52,000.00",763,2/18/2020,20.36,S,S,20.17,0.00,0.00,0.00,0.00,0.00%,31.77,"1,126,688.42","35,463.91","1,126,688.42","1,126,688.42",0.00%,"52,000.00","1,126,688.42",2066.71%,1126.688418,,,,,,,,
0,"52,000.00",764,2/19/2020,20.60,B,B,21.73,"1,126,688.42","51,849.44","1,126,688.42","1,126,688.42",0.00%,31.79,0,0.00,0.00,0.00,0.00%,"52,000.00","1,126,688.42",2066.71%,1126.688418,,,,,,,,
1000,"53,000.00",765,2/20/2020,20.81,S,S,20.76,500.00,0.00,0.00,0.00,0.00%,32.53,"1,127,188.42","34,650.74","1,127,188.42","1,127,188.42",0.00%,"53,000.00","1,127,188.42",2026.77%,1127.688418,,,,,,,,
0,"53,000.00",766,2/21/2020,20.95,S,H,18.9,0.00,0.00,0.00,0.00,0.00%,33.42,0,"34,650.74","1,127,188.42","1,158,027.57",2.74%,"53,000.00","1,158,027.57",2084.96%,0,,,,,,,,
0,"53,000.00",767,2/24/2020,20.72,S,H,16.2,0.00,0.00,0.00,0.00,0.00%,34.91,0,"34,650.74","1,127,188.42","1,209,657.17",7.32%,"53,000.00","1,209,657.17",2182.37%,0,,,,,,,,
0,"53,000.00",768,2/25/2020,20.31,S,H,14.71,0.00,0.00,0.00,0.00,0.00%,35.52,0,"34,650.74","1,127,188.42","1,230,794.12",9.19%,"53,000.00","1,230,794.12",2222.25%,0,,,,,,,,
0,"53,000.00",769,2/26/2020,19.71,S,H,14.84,0.00,0.00,0.00,0.00,0.00%,34.96,0,"34,650.74","1,127,188.42","1,211,389.70",7.47%,"53,000.00","1,211,389.70",2185.64%,0,,,,,,,,
0,"53,000.00",770,2/27/2020,18.90,S,H,12.74,0.00,0.00,0.00,0.00,0.00%,36.01,0,"34,650.74","1,127,188.42","1,247,772.98",10.70%,"53,000.00","1,247,772.98",2254.29%,0,,,,,,,,
0,"53,000.00",771,2/28/2020,18.00,S,H,13.67,0.00,0.00,0.00,0.00,0.00%,37.72,0,"34,650.74","1,127,188.42","1,307,025.73",15.95%,"53,000.00","1,307,025.73",2366.09%,0,,,,,,,,
0,"53,000.00",772,3/2/2020,17.71,S,H,15.02,0.00,0.00,0.00,0.00,0.00%,37.58,0,"34,650.74","1,127,188.42","1,302,174.63",15.52%,"53,000.00","1,302,174.63",2356.93%,0,,,,,,,,
0,"53,000.00",773,3/3/2020,17.26,S,H,13.5,0.00,0.00,0.00,0.00,0.00%,39.38,0,"34,650.74","1,127,188.42","1,364,545.95",21.06%,"53,000.00","1,364,545.95",2474.62%,0,,,,,,,,
0,"53,000.00",774,3/4/2020,16.63,S,H,15.48,0.00,0.00,0.00,0.00,0.00%,38.11,0,"34,650.74","1,127,188.42","1,320,539.52",17.15%,"53,000.00","1,320,539.52",2391.58%,0,,,,,,,,
0,"53,000.00",775,3/5/2020,15.99,S,H,14.09,0.00,0.00,0.00,0.00,0.00%,40.86,0,"34,650.74","1,127,188.42","1,415,829.04",25.61%,"53,000.00","1,415,829.04",2571.38%,0,,,,,,,,
0,"53,000.00",776,3/6/2020,15.31,S,H,13.24,0.00,0.00,0.00,0.00,0.00%,47.26,0,"34,650.74","1,127,188.42","1,637,593.75",45.28%,"53,000.00","1,637,593.75",2989.80%,0,,,,,,,,
0,"53,000.00",777,3/9/2020,14.79,S,H,9.89,0.00,0.00,0.00,0.00,0.00%,51.57,0,"34,650.74","1,127,188.42","1,786,938.42",58.53%,"53,000.00","1,786,938.42",3271.58%,0,,,,,,,,
0,"53,000.00",778,3/10/2020,14.27,S,H,11.77,0.00,0.00,0.00,0.00,0.00%,43.28,0,"34,650.74","1,127,188.42","1,499,683.82",33.05%,"53,000.00","1,499,683.82",2729.59%,0,,,,,,,,
0,"53,000.00",779,3/11/2020,13.81,S,H,9.78,0.00,0.00,0.00,0.00,0.00%,38.49,0,"34,650.74","1,127,188.42","1,333,706.80",18.32%,"53,000.00","1,333,706.80",2416.43%,0,,,,,,,,
1000,"54,000.00",780,3/12/2020,13.27,S,H,6.8,500.00,73.53,500.00,500.00,0.00%,39.29,500,"34,663.46","1,127,688.42","1,361,927.39",20.77%,"54,000.00","1,362,427.39",2423.01%,1,,,,,,,,
0,"54,000.00",781,3/13/2020,12.75,S,H,8.66,0.00,73.53,500.00,636.76,27.35%,36.93,0,"34,663.46","1,127,688.42","1,280,121.62",13.52%,"54,000.00","1,280,758.38",2271.77%,0,,,,,,,,
0,"54,000.00",782,3/16/2020,11.96,S,H,5.32,0.00,73.53,500.00,391.18,-21.76%,43.12,0,"34,663.46","1,127,688.42","1,494,688.44",32.54%,"54,000.00","1,495,079.62",2668.67%,0,,,,,,,,
0,"54,000.00",783,3/17/2020,10.98,S,H,5.85,0.00,73.53,500.00,430.15,-13.97%,35.39,0,"34,663.46","1,127,688.42","1,226,739.89",8.78%,"54,000.00","1,227,170.04",2172.54%,0,,,,,,,,
0,"54,000.00",784,3/18/2020,9.96,S,H,4.33,0.00,73.53,500.00,318.38,-36.32%,28.97,0,"34,663.46","1,127,688.42","1,004,200.47",-10.95%,"54,000.00","1,004,518.85",1760.22%,0,,,,,,,,
0,"54,000.00",785,3/19/2020,8.93,S,H,4.66,0.00,73.53,500.00,342.65,-31.47%,31.78,0,"34,663.46","1,127,688.42","1,101,604.79",-2.31%,"54,000.00","1,101,947.44",1940.64%,0,,,,,,,,
0,"54,000.00",786,3/20/2020,8.12,S,H,4.26,0.00,73.53,500.00,313.24,-37.35%,38.25,0,"34,663.46","1,127,688.42","1,325,877.39",17.57%,"54,000.00","1,326,190.62",2355.91%,0,,,,,,,,
0,"54,000.00",787,3/23/2020,7.43,S,H,4.66,0.00,73.53,500.00,342.65,-31.47%,43.13,0,"34,663.46","1,127,688.42","1,495,035.08",32.58%,"54,000.00","1,495,377.73",2669.22%,0,,,,,,,,
0,"54,000.00",788,3/24/2020,6.88,S,H,6.25,0.00,73.53,500.00,459.56,-8.09%,40.77,0,"34,663.46","1,127,688.42","1,413,229.31",25.32%,"54,000.00","1,413,688.87",2517.94%,0,,,,,,,,
0,"54,000.00",789,3/25/2020,6.47,S,H,6,0.00,73.53,500.00,441.18,-11.76%,40.27,0,"34,663.46","1,127,688.42","1,395,897.58",23.78%,"54,000.00","1,396,338.76",2485.81%,0,,,,,,,,
0,"54,000.00",790,3/26/2020,6.31,B,B,7.21,"1,395,897.58","193,679.30","1,396,397.58","1,396,427.73",0.00%,40.90,0,0.00,0.00,0.00,0.00%,"54,000.00","1,396,427.73",2485.98%,1395.89758,,,,,,,,
0,"54,000.00",791,3/27/2020,6.12,S,S,6.1,0.00,0.00,0.00,0.00,0.00%,44.13,"1,396,427.73","31,643.50","1,396,427.73","1,396,427.73",0.00%,"54,000.00","1,396,427.73",2485.98%,1396.427727,,,,,,,,
0,"54,000.00",792,3/30/2020,6.09,B,B,6.75,"1,396,427.73","206,878.18","1,396,427.73","1,396,427.73",0.00%,43.04,0,0.00,0.00,0.00,0.00%,"54,000.00","1,396,427.73",2485.98%,1396.427727,,,,,,,,
0,"54,000.00",793,3/31/2020,6.20,B,H,6.32,0.00,"206,878.18","1,396,427.73","1,307,470.11",-6.37%,42.11,0,0.00,0.00,0.00,0.00%,"54,000.00","1,307,470.11",2321.24%,0,,,,,,,,
0,"54,000.00",794,4/1/2020,6.29,S,S,5.29,0.00,0.00,0.00,0.00,0.00%,43.80,"1,307,470.11","29,850.92","1,307,470.11","1,307,470.11",0.00%,"54,000.00","1,307,470.11",2321.24%,1307.470109,,,,,,,,
1000,"55,000.00",795,4/2/2020,6.36,S,H,5.78,500.00,86.51,500.00,500.00,0.00%,44.57,500,"29,862.13","1,307,970.11","1,330,955.31",1.76%,"55,000.00","1,331,455.31",2320.83%,1,,,,,,,,
0,"55,000.00",796,4/3/2020,6.41,S,H,5.44,0.00,86.51,500.00,470.59,-5.88%,44.98,0,"29,862.13","1,307,970.11","1,343,198.79",2.69%,"55,000.00","1,343,669.38",2343.04%,0,,,,,,,,
0,"55,000.00",797,4/6/2020,6.64,B,B,7.1,"1,343,198.79","189,269.43","1,343,698.79","1,343,812.98",0.01%,44.59,0,0.00,0.00,0.00,0.00%,"55,000.00","1,343,812.98",2343.30%,1343.198789,,,,,,,,
0,"55,000.00",798,4/7/2020,6.81,B,H,7.01,0.00,"189,269.43","1,343,698.79","1,326,778.73",-1.26%,43.11,0,0.00,0.00,0.00,0.00%,"55,000.00","1,326,778.73",2312.32%,0,,,,,,,,
0,"55,000.00",799,4/8/2020,6.89,B,H,7.72,0.00,"189,269.43","1,343,698.79","1,461,160.02",8.74%,42.29,0,0.00,0.00,0.00,0.00%,"55,000.00","1,461,160.02",2556.65%,0,,,,,,,,
0,"55,000.00",800,4/9/2020,7.00,B,H,7.21,0.00,"189,269.43","1,343,698.79","1,364,632.61",1.56%,42.28,0,0.00,0.00,0.00,0.00%,"55,000.00","1,364,632.61",2381.15%,0,,,,,,,,
0,"55,000.00",801,4/13/2020,7.08,B,H,7.47,0.00,"189,269.43","1,343,698.79","1,413,842.67",5.22%,41.34,0,0.00,0.00,0.00,0.00%,"55,000.00","1,413,842.67",2470.62%,0,,,,,,,,
0,"55,000.00",802,4/14/2020,7.24,B,H,8.46,0.00,"189,269.43","1,343,698.79","1,601,219.40",19.17%,41.28,0,0.00,0.00,0.00,0.00%,"55,000.00","1,601,219.40",2811.31%,0,,,,,,,,
0,"55,000.00",803,4/15/2020,7.44,B,H,7.78,0.00,"189,269.43","1,343,698.79","1,472,516.19",9.59%,44.46,0,0.00,0.00,0.00,0.00%,"55,000.00","1,472,516.19",2577.30%,0,,,,,,,,
0,"55,000.00",804,4/16/2020,7.73,B,H,8.35,0.00,"189,269.43","1,343,698.79","1,580,399.77",17.62%,45.95,0,0.00,0.00,0.00,0.00%,"55,000.00","1,580,399.77",2773.45%,0,,,,,,,,
0,"55,000.00",805,4/17/2020,8.05,B,H,8.56,0.00,"189,269.43","1,343,698.79","1,620,146.35",20.57%,44.06,0,0.00,0.00,0.00,0.00%,"55,000.00","1,620,146.35",2845.72%,0,,,,,,,,
0,"55,000.00",806,4/20/2020,8.21,S,S,8.01,0.00,0.00,0.00,0.00,0.00%,45.19,"1,620,146.35","35,851.88","1,620,146.35","1,620,146.35",0.00%,"55,000.00","1,620,146.35",2845.72%,1620.146348,,,,,,,,
0,"55,000.00",807,4/21/2020,8.19,S,H,6.89,0.00,0.00,0.00,0.00,0.00%,46.78,0,"35,851.88","1,620,146.35","1,677,150.83",3.52%,"55,000.00","1,677,150.83",2949.37%,0,,,,,,,,
0,"55,000.00",808,4/22/2020,8.23,S,H,8.04,0.00,0.00,0.00,0.00,0.00%,45.43,0,"35,851.88","1,620,146.35","1,628,750.80",0.53%,"55,000.00","1,628,750.80",2861.37%,0,,,,,,,,
0,"55,000.00",809,4/23/2020,8.24,S,H,7.84,0.00,0.00,0.00,0.00,0.00%,46.13,0,"35,851.88","1,620,146.35","1,653,847.11",2.08%,"55,000.00","1,653,847.11",2906.99%,0,,,,,,,,
1000,"56,000.00",810,4/24/2020,8.25,B,B,8.33,"1,654,347.11","198,601.09","1,654,347.11","1,654,347.11",0.00%,46.54,500,10.74,"1,620,646.35",500.00,-99.97%,"56,000.00","1,654,847.11",2855.08%,1654.847113,,,,,,,,
0,"56,000.00",811,4/27/2020,8.39,B,H,8.67,0.00,"198,601.09","1,654,347.11","1,721,871.49",4.08%,43.87,0,10.74,"1,620,646.35",471.31,-99.97%,"56,000.00","1,722,342.80",2975.61%,0,,,,,,,,
0,"56,000.00",812,4/28/2020,8.47,B,H,8.54,0.00,"198,601.09","1,654,347.11","1,696,053.34",2.52%,45.39,0,10.74,"1,620,646.35",487.65,-99.97%,"56,000.00","1,696,540.99",2929.54%,0,,,,,,,,
0,"56,000.00",813,4/29/2020,8.66,B,H,9.76,0.00,"198,601.09","1,654,347.11","1,938,346.68",17.17%,44.69,0,10.74,"1,620,646.35",480.12,-99.97%,"56,000.00","1,938,826.80",3362.19%,0,,,,,,,,
0,"56,000.00",814,4/30/2020,8.79,S,S,8.73,0.00,0.00,0.00,0.00,0.00%,43.24,"1,938,346.68","44,838.37","3,558,993.03","1,938,811.22",-45.52%,"56,000.00","1,938,811.22",3362.16%,1938.346678,,,,,,,,
0,"56,000.00",815,5/1/2020,8.71,S,H,7.41,0.00,0.00,0.00,0.00,0.00%,44.20,0,"44,838.37","3,558,993.03","1,981,856.06",-44.31%,"56,000.00","1,981,856.06",3439.03%,0,,,,,,,,
0,"56,000.00",816,5/4/2020,8.62,S,H,7.61,0.00,0.00,0.00,0.00,0.00%,43.66,0,"44,838.37","3,558,993.03","1,957,643.34",-44.99%,"56,000.00","1,957,643.34",3395.79%,0,,,,,,,,
0,"56,000.00",817,5/5/2020,8.69,S,H,8,0.00,0.00,0.00,0.00,0.00%,42.77,0,"44,838.37","3,558,993.03","1,917,737.19",-46.12%,"56,000.00","1,917,737.19",3324.53%,0,,,,,,,,
0,"56,000.00",818,5/6/2020,8.73,S,H,8.28,0.00,0.00,0.00,0.00,0.00%,40.69,0,"44,838.37","3,558,993.03","1,824,473.37",-48.74%,"56,000.00","1,824,473.37",3157.99%,0,,,,,,,,
0,"56,000.00",819,5/7/2020,8.78,S,H,8.52,0.00,0.00,0.00,0.00,0.00%,42.71,0,"44,838.37","3,558,993.03","1,915,046.89",-46.19%,"56,000.00","1,915,046.89",3319.73%,0,,,,,,,,
0,"56,000.00",820,5/8/2020,8.87,B,B,9.27,"1,915,046.89","206,585.42","1,915,046.89","1,915,046.89",0.00%,41.09,0,0.00,0.00,0.00,0.00%,"56,000.00","1,915,046.89",3319.73%,1915.046887,,,,,,,,
0,"56,000.00",821,5/11/2020,8.93,B,H,9.24,0.00,"206,585.42","1,915,046.89","1,908,849.32",-0.32%,40.07,0,0.00,0.00,0.00,0.00%,"56,000.00","1,908,849.32",3308.66%,0,,,,,,,,
0,"56,000.00",822,5/12/2020,8.95,S,S,8.46,0.00,0.00,0.00,0.00,0.00%,41.29,"1,908,849.32","46,230.31","1,908,849.32","1,908,849.32",0.00%,"56,000.00","1,908,849.32",3308.66%,1908.849324,,,,,,,,
0,"56,000.00",823,5/13/2020,8.84,S,H,8,0.00,0.00,0.00,0.00,0.00%,42.10,0,"46,230.31","1,908,849.32","1,946,295.87",1.96%,"56,000.00","1,946,295.87",3375.53%,0,,,,,,,,
0,"56,000.00",824,5/14/2020,8.74,S,H,8.64,0.00,0.00,0.00,0.00,0.00%,43.42,0,"46,230.31","1,908,849.32","2,007,319.88",5.16%,"56,000.00","2,007,319.88",3484.50%,0,,,,,,,,
1000,"57,000.00",825,5/15/2020,8.74,S,H,8.1,500.00,61.73,500.00,500.00,0.00%,43.03,500,"46,241.93","1,909,349.32","1,989,790.06",4.21%,"57,000.00","1,990,290.06",3391.74%,1,,,,,,,,
0,"57,000.00",826,5/18/2020,8.91,B,B,9.23,"1,989,790.06","215,640.28","1,990,290.06","1,990,359.81",0.00%,40.22,0,0.00,0.00,0.00,0.00%,"57,000.00","1,990,359.81",3391.86%,1989.790056,,,,,,,,
0,"57,000.00",827,5/19/2020,9.05,B,H,9.12,0.00,"215,640.28","1,990,290.06","1,966,639.38",-1.19%,40.70,0,0.00,0.00,0.00,0.00%,"57,000.00","1,966,639.38",3350.24%,0,,,,,,,,
0,"57,000.00",828,5/20/2020,9.21,B,H,10.16,0.00,"215,640.28","1,990,290.06","2,190,905.27",10.08%,40.99,0,0.00,0.00,0.00,0.00%,"57,000.00","2,190,905.27",3743.69%,0,,,,,,,,
0,"57,000.00",829,5/21/2020,9.35,B,H,9.37,0.00,"215,640.28","1,990,290.06","2,020,549.45",1.52%,41.31,0,0.00,0.00,0.00,0.00%,"57,000.00","2,020,549.45",3444.82%,0,,,,,,,,
0,"57,000.00",830,5/22/2020,9.36,B,H,9.51,0.00,"215,640.28","1,990,290.06","2,050,739.09",3.04%,42.01,0,0.00,0.00,0.00,0.00%,"57,000.00","2,050,739.09",3497.79%,0,,,,,,,,
0,"57,000.00",831,5/26/2020,9.46,B,H,9.8,0.00,"215,640.28","1,990,290.06","2,113,274.77",6.18%,40.41,0,0.00,0.00,0.00,0.00%,"57,000.00","2,113,274.77",3607.50%,0,,,,,,,,
0,"57,000.00",832,5/27/2020,9.62,B,H,10.22,0.00,"215,640.28","1,990,290.06","2,203,843.69",10.73%,40.21,0,0.00,0.00,0.00,0.00%,"57,000.00","2,203,843.69",3766.39%,0,,,,,,,,
0,"57,000.00",833,5/28/2020,9.82,S,S,9.55,0.00,0.00,0.00,0.00,0.00%,39.69,"2,203,843.69","55,526.42","2,203,843.69","2,203,843.69",0.00%,"57,000.00","2,203,843.69",3766.39%,2203.843689,,,,,,,,
0,"57,000.00",834,5/29/2020,10.06,B,B,10.27,"2,203,843.69","214,590.43","2,203,843.69","2,203,843.69",0.00%,40.44,0,0.00,0.00,0.00,0.00%,"57,000.00","2,203,843.69",3766.39%,2203.843689,,,,,,,,
0,"57,000.00",835,6/1/2020,10.16,S,S,10.15,0.00,0.00,0.00,0.00,0.00%,39.74,"2,203,843.69","55,456.56","2,203,843.69","2,203,843.69",0.00%,"57,000.00","2,203,843.69",3766.39%,2203.843689,,,,,,,,
0,"57,000.00",836,6/2/2020,10.28,B,B,10.8,"2,203,843.69","204,059.60","2,203,843.69","2,203,843.69",0.00%,39.30,0,0.00,0.00,0.00,0.00%,"57,000.00","2,203,843.69",3766.39%,2203.843689,,,,,,,,
0,"57,000.00",837,6/3/2020,10.45,B,H,11.75,0.00,"204,059.60","2,203,843.69","2,397,700.31",8.80%,37.71,0,0.00,0.00,0.00,0.00%,"57,000.00","2,397,700.31",4106.49%,0,,,,,,,,
0,"57,000.00",838,6/4/2020,10.69,B,H,12.06,0.00,"204,059.60","2,203,843.69","2,460,958.79",11.67%,36.09,0,0.00,0.00,0.00,0.00%,"57,000.00","2,460,958.79",4217.47%,0,,,,,,,,
0,"57,000.00",839,6/5/2020,11.13,B,H,12.93,0.00,"204,059.60","2,203,843.69","2,638,490.64",19.72%,35.29,0,0.00,0.00,0.00,0.00%,"57,000.00","2,638,490.64",4528.93%,0,,,,,,,,
1000,"58,000.00",840,6/8/2020,11.34,B,H,12.86,500.00,"204,098.48","2,204,343.69","2,624,706.47",19.07%,35.69,500,14.01,500.00,500.00,0.00%,"58,000.00","2,625,206.47",4426.22%,1,,,,,,,,
0,"58,000.00",841,6/9/2020,11.60,B,H,12.88,0.00,"204,098.48","2,204,343.69","2,628,788.44",19.25%,36.90,0,14.01,500.00,516.95,3.39%,"58,000.00","2,629,305.39",4433.29%,0,,,,,,,,
0,"58,000.00",842,6/10/2020,11.92,B,H,13,0.00,"204,098.48","2,204,343.69","2,653,280.25",20.37%,38.54,0,14.01,500.00,539.93,7.99%,"58,000.00","2,653,820.18",4475.55%,0,,,,,,,,
0,"58,000.00",843,6/11/2020,12.09,S,S,10.52,0.00,0.00,0.00,0.00,0.00%,40.71,"2,653,280.25","65,189.16","2,653,780.25","2,653,850.58",0.00%,"58,000.00","2,653,850.58",4475.60%,2653.280254,,,,,,,,
0,"58,000.00",844,6/12/2020,12.21,S,H,10.95,0.00,0.00,0.00,0.00,0.00%,39.63,0,"65,189.16","2,653,780.25","2,583,446.29",-2.65%,"58,000.00","2,583,446.29",4354.22%,0,,,,,,,,
0,"58,000.00",845,6/15/2020,12.33,S,H,11.43,0.00,0.00,0.00,0.00,0.00%,39.73,0,"65,189.16","2,653,780.25","2,589,965.21",-2.40%,"58,000.00","2,589,965.21",4365.46%,0,,,,,,,,
0,"58,000.00",846,6/16/2020,12.52,S,H,12.04,0.00,0.00,0.00,0.00,0.00%,37.97,0,"65,189.16","2,653,780.25","2,475,232.29",-6.73%,"58,000.00","2,475,232.29",4167.64%,0,,,,,,,,
0,"58,000.00",847,6/17/2020,12.59,S,H,12.37,0.00,0.00,0.00,0.00,0.00%,38.27,0,"65,189.16","2,653,780.25","2,494,789.04",-5.99%,"58,000.00","2,494,789.04",4201.36%,0,,,,,,,,
0,"58,000.00",848,6/18/2020,12.61,S,H,12.31,0.00,0.00,0.00,0.00,0.00%,39.46,0,"65,189.16","2,653,780.25","2,572,364.14",-3.07%,"58,000.00","2,572,364.14",4335.11%,0,,,,,,,,
0,"58,000.00",849,6/19/2020,12.55,S,H,12.07,0.00,0.00,0.00,0.00,0.00%,39.57,0,"65,189.16","2,653,780.25","2,579,534.94",-2.80%,"58,000.00","2,579,534.94",4347.47%,0,,,,,,,,
0,"58,000.00",850,6/22/2020,12.47,S,H,12.39,0.00,0.00,0.00,0.00,0.00%,39.56,0,"65,189.16","2,653,780.25","2,578,883.05",-2.82%,"58,000.00","2,578,883.05",4346.35%,0,,,,,,,,
0,"58,000.00",851,6/23/2020,12.46,B,B,12.49,"2,578,883.05","206,475.82","2,578,883.05","2,578,883.05",0.00%,38.82,0,0.00,0.00,0.00,0.00%,"58,000.00","2,578,883.05",4346.35%,2578.883051,,,,,,,,
0,"58,000.00",852,6/24/2020,12.37,S,S,11.65,0.00,0.00,0.00,0.00,0.00%,39.98,"2,578,883.05","64,504.33","2,578,883.05","2,578,883.05",0.00%,"58,000.00","2,578,883.05",4346.35%,2578.883051,,,,,,,,
0,"58,000.00",853,6/25/2020,12.35,S,H,11.94,0.00,0.00,0.00,0.00,0.00%,40.33,0,"64,504.33","2,578,883.05","2,601,459.57",0.88%,"58,000.00","2,601,459.57",4385.28%,0,,,,,,,,
0,"58,000.00",854,6/26/2020,12.39,S,H,11.22,0.00,0.00,0.00,0.00,0.00%,41.67,0,"64,504.33","2,578,883.05","2,687,895.37",4.23%,"58,000.00","2,687,895.37",4534.30%,0,,,,,,,,
1000,"59,000.00",855,6/29/2020,12.41,S,H,11.61,500.00,43.07,500.00,500.00,0.00%,41.17,500,"64,516.47","2,579,383.05","2,656,143.20",2.98%,"59,000.00","2,656,643.20",4402.79%,1,,,,,,,,
0,"59,000.00",856,6/30/2020,12.41,B,B,12.55,"2,656,143.20","211,687.94","2,656,643.20","2,656,683.68",0.00%,40.66,0,0.00,0.00,0.00,0.00%,"59,000.00","2,656,683.68",4402.85%,2656.143202,,,,,,,,
0,"59,000.00",857,7/1/2020,12.40,S,S,12.02,0.00,0.00,0.00,0.00,0.00%,40.46,"2,656,683.68","65,661.98","2,656,683.68","2,656,683.68",0.00%,"59,000.00","2,656,683.68",4402.85%,2656.683684,,,,,,,,
0,"59,000.00",858,7/2/2020,12.38,B,B,12.47,"2,656,683.68","213,046.01","2,656,683.68","2,656,683.68",0.00%,40.53,0,0.00,0.00,0.00,0.00%,"59,000.00","2,656,683.68",4402.85%,2656.683684,,,,,,,,
0,"59,000.00",859,7/6/2020,12.51,B,H,13.47,0.00,"213,046.01","2,656,683.68","2,869,729.69",8.02%,40.02,0,0.00,0.00,0.00,0.00%,"59,000.00","2,869,729.69",4763.95%,0,,,,,,,,
0,"59,000.00",860,7/7/2020,12.59,B,H,12.97,0.00,"213,046.01","2,656,683.68","2,763,206.69",4.01%,41.71,0,0.00,0.00,0.00,0.00%,"59,000.00","2,763,206.69",4583.40%,0,,,,,,,,
0,"59,000.00",861,7/8/2020,12.71,B,H,13.51,0.00,"213,046.01","2,656,683.68","2,878,251.53",8.34%,41.19,0,0.00,0.00,0.00,0.00%,"59,000.00","2,878,251.53",4778.39%,0,,,,,,,,
0,"59,000.00",862,7/9/2020,12.96,B,H,14.05,0.00,"213,046.01","2,656,683.68","2,993,296.37",12.67%,43.12,0,0.00,0.00,0.00,0.00%,"59,000.00","2,993,296.37",4973.38%,0,,,,,,,,
0,"59,000.00",863,7/10/2020,13.21,B,H,13.91,0.00,"213,046.01","2,656,683.68","2,963,469.93",11.55%,42.49,0,0.00,0.00,0.00,0.00%,"59,000.00","2,963,469.93",4922.83%,0,,,,,,,,
0,"59,000.00",864,7/13/2020,13.58,S,S,13.21,0.00,0.00,0.00,0.00,0.00%,42.89,"2,963,469.93","69,094.66","2,963,469.93","2,963,469.93",0.00%,"59,000.00","2,963,469.93",4922.83%,2963.469932,,,,,,,,
0,"59,000.00",865,7/14/2020,13.72,B,B,13.91,"2,963,469.93","213,046.01","2,963,469.93","2,963,469.93",0.00%,43.09,0,0.00,0.00,0.00,0.00%,"59,000.00","2,963,469.93",4922.83%,2963.469932,,,,,,,,
